Timestamp (ISO 8601),Distance (cm),Fullness (%),Lid Status,CPU Temp (°C)
2025-11-27T17:09:44.511Z,5,70,CLOSED,53.33
2025-11-27T17:09:59.657Z,5,70,CLOSED,53.33
2025-11-27T17:10:14.475Z,5,70,CLOSED,53.33
2025-11-27T17:10:30.115Z,5,70,CLOSED,53.33
2025-11-27T17:10:45.419Z,5,70,CLOSED,53.33
2025-11-27T17:10:59.757Z,5,70,CLOSED,53.33
2025-11-27T17:11:15.564Z,5,70,CLOSED,53.33
2025-11-27T17:11:30.525Z,5,70,CLOSED,53.33
2025-11-27T17:11:45.227Z,5,70,CLOSED,53.33
2025-11-27T17:11:59.753Z,5,70,CLOSED,53.33
2025-11-27T17:12:14.538Z,5,70,CLOSED,53.33
2025-11-27T17:12:29.374Z,5,70,CLOSED,53.33
2025-11-27T17:12:44.402Z,5,70,CLOSED,53.33
2025-11-27T17:12:59.606Z,5,70,CLOSED,53.33
2025-11-27T17:13:14.675Z,5,70,CLOSED,53.33
2025-11-27T17:13:29.692Z,5,70,CLOSED,53.33
2025-11-27T17:13:44.805Z,5,70,CLOSED,53.33
2025-11-27T17:13:59.447Z,5,70,CLOSED,53.33
2025-11-27T17:14:14.888Z,5,70,CLOSED,53.33
2025-11-27T17:14:29.572Z,5,70,CLOSED,53.33
2025-11-27T17:14:44.612Z,5,70,CLOSED,53.33
2025-11-27T17:15:00.582Z,5,70,CLOSED,53.33
2025-11-27T17:15:14.727Z,5,70,CLOSED,53.33
2025-11-27T17:15:29.673Z,5,70,CLOSED,36.11
2025-11-27T17:15:44.648Z,5,70,CLOSED,53.33
2025-11-27T17:16:01.160Z,5,70,CLOSED,53.33
2025-11-27T17:16:14.897Z,5,70,CLOSED,53.33
2025-11-27T17:16:29.699Z,5,70,CLOSED,53.33
2025-11-27T17:16:45.164Z,5,70,CLOSED,53.33
2025-11-27T17:16:59.506Z,5,70,CLOSED,53.33
2025-11-27T17:17:15.163Z,5,70,CLOSED,53.33
2025-11-27T17:17:29.727Z,5,70,CLOSED,53.33
2025-11-27T17:17:44.541Z,5,70,CLOSED,53.33
2025-11-27T17:18:00.492Z,5,70,CLOSED,53.33
2025-11-27T17:18:14.592Z,5,70,CLOSED,53.33
2025-11-27T17:18:29.572Z,5,70,CLOSED,53.33
2025-11-27T17:18:45.473Z,5,70,CLOSED,53.33
2025-11-27T17:18:59.485Z,5,70,CLOSED,53.33
2025-11-27T17:19:16.853Z,5,70,CLOSED,53.33
2025-11-27T17:19:29.605Z,5,70,CLOSED,53.33
2025-11-27T17:19:45.663Z,5,70,CLOSED,53.33
2025-11-27T17:19:59.993Z,5,70,CLOSED,53.33
2025-11-27T17:20:14.670Z,5,70,CLOSED,53.33
2025-11-27T17:20:30.703Z,5,70,CLOSED,53.33
2025-11-27T17:20:44.460Z,5,70,CLOSED,53.33
2025-11-27T17:20:59.513Z,5,70,CLOSED,53.33
2025-11-27T17:21:14.498Z,5,70,CLOSED,53.33
2025-11-27T17:21:30.983Z,5,70,CLOSED,53.33
2025-11-27T17:21:44.872Z,5,70,CLOSED,36.67
2025-11-27T17:22:00.806Z,5,70,CLOSED,53.33
2025-11-27T17:22:14.496Z,5,70,CLOSED,36.67
2025-11-27T17:22:29.481Z,5,70,CLOSED,53.33
2025-11-27T17:22:45.600Z,5,70,CLOSED,53.33
2025-11-27T17:22:59.710Z,5,70,CLOSED,53.33
2025-11-27T17:23:14.483Z,5,70,CLOSED,53.33
2025-11-27T17:23:29.397Z,5,70,CLOSED,53.33
2025-11-27T17:23:44.645Z,5,70,CLOSED,53.33
2025-11-27T17:24:00.577Z,5,70,CLOSED,53.33
2025-11-27T17:24:14.624Z,5,70,CLOSED,53.33
2025-11-27T17:24:30.504Z,5,70,CLOSED,53.33
2025-11-27T17:24:44.650Z,5,70,CLOSED,53.33
2025-11-27T17:24:59.866Z,5,70,CLOSED,53.33
2025-11-27T17:25:14.743Z,5,70,CLOSED,53.33
2025-11-27T17:25:29.646Z,5,70,CLOSED,53.33
2025-11-27T17:25:45.849Z,5,70,CLOSED,53.33
2025-11-27T17:26:00.962Z,5,70,CLOSED,53.33
2025-11-27T17:26:14.588Z,5,70,CLOSED,53.33
2025-11-27T17:26:29.805Z,5,70,CLOSED,53.33
2025-11-27T17:26:44.786Z,5,70,CLOSED,53.33
2025-11-27T17:27:00.040Z,5,70,CLOSED,53.33
2025-11-27T17:27:15.667Z,5,70,CLOSED,53.33
2025-11-27T17:27:29.442Z,5,70,CLOSED,53.33
2025-11-27T17:27:44.422Z,5,70,CLOSED,53.33
2025-11-27T17:27:59.555Z,5,70,CLOSED,53.33
2025-11-27T17:28:15.224Z,5,70,CLOSED,53.33
2025-11-27T17:28:30.712Z,5,70,CLOSED,36.67
2025-11-27T17:28:44.945Z,5,70,CLOSED,53.33
2025-11-27T17:28:59.560Z,5,70,CLOSED,53.33
2025-11-27T17:29:14.614Z,5,70,CLOSED,53.33
2025-11-27T17:29:29.529Z,5,70,CLOSED,53.33
2025-11-27T17:29:45.802Z,5,70,CLOSED,53.33
2025-11-27T17:30:00.677Z,5,70,CLOSED,53.33
2025-11-27T17:30:14.772Z,5,70,CLOSED,53.33
2025-11-27T17:30:31.124Z,5,70,CLOSED,53.33
2025-11-27T17:30:44.432Z,5,70,CLOSED,53.33
2025-11-27T17:30:59.893Z,5,70,CLOSED,53.33
2025-11-27T17:31:14.551Z,5,70,CLOSED,53.33
2025-11-27T17:31:30.798Z,5,70,CLOSED,53.33
2025-11-27T17:31:44.666Z,5,70,CLOSED,53.33
2025-11-27T17:32:00.055Z,5,70,CLOSED,53.33
2025-11-27T17:32:14.779Z,5,70,CLOSED,53.33
2025-11-27T17:32:29.821Z,5,70,CLOSED,53.33
2025-11-27T17:32:45.750Z,5,70,CLOSED,53.33
2025-11-27T17:33:00.251Z,5,70,CLOSED,53.33
2025-11-27T17:33:14.508Z,5,70,CLOSED,53.33
2025-11-27T17:33:29.643Z,5,70,CLOSED,53.33
2025-11-27T17:33:44.771Z,5,70,CLOSED,53.33
2025-11-27T17:33:59.516Z,5,70,CLOSED,53.33
2025-11-27T17:34:15.621Z,5,70,CLOSED,53.33
2025-11-27T17:34:29.584Z,5,70,CLOSED,53.33
2025-11-27T17:34:44.538Z,5,70,CLOSED,36.11
2025-11-27T17:34:59.543Z,5,70,CLOSED,53.33
2025-11-27T17:35:14.883Z,5,70,CLOSED,36.67
2025-11-27T17:35:30.585Z,5,70,CLOSED,53.33
2025-11-27T17:35:44.706Z,5,70,CLOSED,53.33
2025-11-27T17:35:59.690Z,5,70,CLOSED,53.33
2025-11-27T17:36:14.618Z,5,70,CLOSED,53.33
2025-11-27T17:36:30.609Z,5,70,CLOSED,53.33
2025-11-27T17:36:45.724Z,5,70,CLOSED,53.33
2025-11-27T17:37:00.712Z,5,70,CLOSED,53.33
2025-11-27T17:37:14.999Z,5,70,CLOSED,53.33
2025-11-27T17:37:29.572Z,5,70,CLOSED,53.33
2025-11-27T17:37:44.748Z,5,70,CLOSED,53.33
2025-11-27T17:38:00.743Z,5,70,CLOSED,53.33
2025-11-27T17:38:14.889Z,5,70,CLOSED,53.33
2025-11-27T17:38:30.723Z,5,70,CLOSED,53.33
2025-11-27T17:38:44.847Z,5,70,CLOSED,53.33
2025-11-27T17:38:59.639Z,5,70,CLOSED,53.33
2025-11-27T17:39:14.631Z,5,70,CLOSED,53.33
2025-11-27T17:39:30.677Z,5,70,CLOSED,53.33
2025-11-27T17:39:45.029Z,5,70,CLOSED,53.33
2025-11-27T17:40:00.587Z,5,70,CLOSED,53.33
2025-11-27T17:40:14.820Z,5,70,CLOSED,53.33
2025-11-27T17:40:29.480Z,5,70,CLOSED,53.33
2025-11-27T17:40:44.668Z,5,70,CLOSED,53.33
2025-11-27T17:41:00.046Z,5,70,CLOSED,53.33
2025-11-27T17:41:15.755Z,5,70,CLOSED,53.33
2025-11-27T17:41:29.870Z,5,70,CLOSED,36.67
2025-11-27T17:41:45.646Z,5,70,CLOSED,53.33
2025-11-27T17:42:00.646Z,5,70,CLOSED,53.33
2025-11-27T17:42:14.699Z,5,70,CLOSED,53.33
2025-11-27T17:42:30.594Z,5,70,CLOSED,53.33
2025-11-27T17:42:45.703Z,5,70,CLOSED,53.33
2025-11-27T17:42:59.932Z,5,70,CLOSED,53.33
2025-11-27T17:43:15.132Z,5,70,CLOSED,53.33
2025-11-27T17:43:29.689Z,5,70,CLOSED,53.33
2025-11-27T17:43:45.677Z,5,70,CLOSED,53.33
2025-11-27T17:43:59.403Z,5,70,CLOSED,53.33
2025-11-27T17:44:15.318Z,5,70,CLOSED,53.33
2025-11-27T17:44:30.662Z,5,70,CLOSED,53.33
2025-11-27T17:44:44.711Z,5,70,CLOSED,53.33
2025-11-27T17:45:00.726Z,5,70,CLOSED,53.33
2025-11-27T17:45:15.012Z,5,70,CLOSED,53.33
2025-11-27T17:45:29.994Z,5,70,CLOSED,53.33
2025-11-27T17:45:46.125Z,5,70,CLOSED,53.33
2025-11-27T17:46:00.532Z,5,70,CLOSED,53.33
2025-11-27T17:46:15.729Z,5,70,CLOSED,53.33
2025-11-27T17:46:30.616Z,5,70,CLOSED,53.33
2025-11-27T17:46:45.645Z,5,70,CLOSED,53.33
2025-11-27T17:47:02.120Z,5,70,CLOSED,53.33
2025-11-27T17:47:15.087Z,5,70,CLOSED,53.33
2025-11-27T17:47:29.621Z,5,70,CLOSED,53.33
2025-11-27T17:47:45.709Z,5,70,CLOSED,36.67
2025-11-27T17:47:59.450Z,5,70,CLOSED,53.33
2025-11-27T17:48:14.504Z,5,70,CLOSED,36.67
2025-11-27T17:48:30.625Z,5,70,CLOSED,53.33
2025-11-27T17:48:45.631Z,5,70,CLOSED,53.33
2025-11-27T17:48:59.894Z,5,70,CLOSED,53.33
2025-11-27T17:49:15.719Z,5,70,CLOSED,53.33
2025-11-27T17:49:30.709Z,5,70,CLOSED,53.33
2025-11-27T17:49:45.061Z,5,70,CLOSED,53.33
2025-11-27T17:50:00.089Z,5,70,CLOSED,53.33
2025-11-27T17:50:14.469Z,5,70,CLOSED,53.33
2025-11-27T17:50:29.718Z,5,70,CLOSED,53.33
2025-11-27T17:50:44.577Z,5,70,CLOSED,53.33
2025-11-27T17:50:59.579Z,5,70,CLOSED,53.33
2025-11-27T17:51:14.649Z,5,70,CLOSED,53.33
2025-11-27T17:51:30.536Z,5,70,CLOSED,53.33
2025-11-27T17:51:44.711Z,5,70,CLOSED,53.33
2025-11-27T17:51:59.830Z,5,70,CLOSED,53.33
2025-11-27T17:52:15.715Z,5,70,CLOSED,53.33
2025-11-27T17:52:29.768Z,5,70,CLOSED,53.33
2025-11-27T17:52:44.526Z,5,70,CLOSED,53.33
2025-11-27T17:53:00.574Z,5,70,CLOSED,53.33
2025-11-27T17:53:14.837Z,5,70,CLOSED,53.33
2025-11-27T17:53:29.552Z,5,70,CLOSED,53.33
2025-11-27T17:53:45.915Z,5,70,CLOSED,53.33
2025-11-27T17:53:59.849Z,5,70,CLOSED,53.33
2025-11-27T17:54:15.595Z,5,70,CLOSED,53.33
2025-11-27T17:54:30.658Z,5,70,CLOSED,36.67
2025-11-27T17:54:44.456Z,5,70,CLOSED,53.33
2025-11-27T17:54:59.985Z,5,70,CLOSED,36.67
2025-11-27T17:55:15.628Z,5,70,CLOSED,53.33
2025-11-27T17:55:29.535Z,5,70,CLOSED,53.33
2025-11-27T17:55:45.690Z,5,70,CLOSED,53.33
2025-11-27T17:55:59.631Z,5,70,CLOSED,53.33
2025-11-27T17:56:16.034Z,5,70,CLOSED,53.33
2025-11-27T17:56:31.623Z,5,70,CLOSED,53.33
2025-11-27T17:56:45.902Z,5,70,CLOSED,53.33
2025-11-27T17:56:59.541Z,5,70,CLOSED,53.33
2025-11-27T17:57:15.568Z,5,70,CLOSED,53.33
2025-11-27T17:57:30.649Z,5,70,CLOSED,53.33
2025-11-27T17:57:45.964Z,5,70,CLOSED,53.33
2025-11-27T17:57:59.756Z,5,70,CLOSED,53.33
2025-11-27T17:58:15.296Z,5,70,CLOSED,53.33
2025-11-27T17:58:31.005Z,5,70,CLOSED,53.33
2025-11-27T17:58:44.616Z,5,70,CLOSED,53.33
2025-11-27T17:58:59.632Z,5,70,CLOSED,53.33
2025-11-27T17:59:14.568Z,5,70,CLOSED,53.33
2025-11-27T17:59:31.081Z,5,70,CLOSED,53.33
2025-11-27T17:59:45.218Z,5,70,CLOSED,36.67
2025-11-27T17:59:59.509Z,5,70,CLOSED,53.33
2025-11-27T18:00:15.729Z,5,70,CLOSED,53.33
2025-11-27T18:00:29.513Z,5,70,CLOSED,53.33
2025-11-27T18:00:45.762Z,5,70,CLOSED,53.33
2025-11-27T18:01:02.583Z,5,70,CLOSED,53.33
2025-11-27T18:01:14.675Z,5,70,CLOSED,36.67
2025-11-27T18:01:31.092Z,5,70,CLOSED,53.33
2025-11-27T18:01:44.871Z,5,70,CLOSED,53.33
2025-11-27T18:01:59.594Z,5,70,CLOSED,53.33
2025-11-27T18:02:14.640Z,5,70,CLOSED,53.33
2025-11-27T18:02:29.521Z,5,70,CLOSED,53.33
2025-11-27T18:02:45.014Z,5,70,CLOSED,53.33
2025-11-27T18:03:00.707Z,5,70,CLOSED,53.33
2025-11-27T18:03:14.667Z,5,70,CLOSED,53.33
2025-11-27T18:03:30.463Z,5,70,CLOSED,37.22
2025-11-27T18:03:44.783Z,5,70,CLOSED,53.33
2025-11-27T18:03:59.579Z,5,70,CLOSED,53.33
2025-11-27T18:04:14.915Z,5,70,CLOSED,53.33
2025-11-27T18:04:29.753Z,5,70,CLOSED,53.33
2025-11-27T18:04:44.847Z,5,70,CLOSED,53.33
2025-11-27T18:05:00.718Z,5,70,CLOSED,53.33
2025-11-27T18:05:14.454Z,5,70,CLOSED,53.33
2025-11-27T18:05:29.620Z,5,70,CLOSED,53.33
2025-11-27T18:05:46.862Z,5,70,CLOSED,53.33
2025-11-27T18:05:59.486Z,5,70,CLOSED,53.33
2025-11-27T18:06:14.607Z,5,70,CLOSED,53.33
2025-11-27T18:06:30.729Z,5,70,CLOSED,53.33
2025-11-27T18:06:45.478Z,5,70,CLOSED,53.33
2025-11-27T18:07:01.711Z,5,70,CLOSED,53.33
2025-11-27T18:07:15.672Z,5,70,CLOSED,53.33
2025-11-27T18:07:31.402Z,5,70,CLOSED,36.67
2025-11-27T18:07:44.590Z,5,70,CLOSED,53.33
2025-11-27T18:07:59.862Z,5,70,CLOSED,36.67
2025-11-27T18:08:15.069Z,5,70,CLOSED,53.33
2025-11-27T18:08:30.555Z,5,70,CLOSED,53.33
2025-11-27T18:08:47.814Z,5,70,CLOSED,53.33
2025-11-27T18:09:01.409Z,5,70,CLOSED,53.33
2025-11-27T18:09:15.024Z,5,70,CLOSED,53.33
2025-11-27T18:09:29.663Z,5,70,CLOSED,53.33
2025-11-27T18:09:44.655Z,5,70,CLOSED,53.33
2025-11-27T18:09:59.798Z,5,70,CLOSED,53.33
2025-11-27T18:10:15.927Z,5,70,CLOSED,53.33
2025-11-27T18:10:31.916Z,5,70,CLOSED,53.33
2025-11-27T18:10:47.844Z,5,70,CLOSED,53.33
2025-11-27T18:11:03.036Z,5,70,CLOSED,53.33
2025-11-27T18:11:15.684Z,5,70,CLOSED,53.33
2025-11-27T18:11:33.819Z,5,70,CLOSED,53.33
2025-11-27T18:11:44.476Z,5,70,CLOSED,53.33
2025-11-27T18:12:00.671Z,5,70,CLOSED,53.33
2025-11-27T18:12:16.396Z,5,70,CLOSED,53.33
2025-11-27T18:12:31.655Z,5,70,CLOSED,53.33
2025-11-27T18:12:45.933Z,5,70,CLOSED,37.78
2025-11-27T18:13:02.626Z,5,70,CLOSED,53.33
2025-11-27T18:13:16.016Z,5,70,CLOSED,53.33
2025-11-27T18:13:34.983Z,5,70,CLOSED,53.33
2025-11-27T18:13:47.493Z,5,70,CLOSED,53.33
2025-11-27T18:14:00.150Z,5,70,CLOSED,53.33
2025-11-27T18:14:18.226Z,5,70,CLOSED,36.67
2025-11-27T18:14:29.652Z,5,70,CLOSED,53.33
2025-11-27T18:14:44.540Z,5,70,CLOSED,53.33
2025-11-27T18:15:00.486Z,5,70,CLOSED,53.33
2025-11-27T18:15:14.891Z,5,70,CLOSED,53.33
2025-11-27T18:15:29.717Z,5,70,CLOSED,53.33
2025-11-27T18:15:44.633Z,5,70,CLOSED,53.33
2025-11-27T18:15:59.579Z,5,70,CLOSED,53.33
2025-11-27T18:16:14.618Z,5,70,CLOSED,53.33
2025-11-27T18:16:30.781Z,5,70,CLOSED,53.33
2025-11-27T18:16:46.198Z,5,70,CLOSED,53.33
2025-11-27T18:16:59.638Z,5,70,CLOSED,53.33
2025-11-27T18:17:14.605Z,5,70,CLOSED,53.33
2025-11-27T18:17:31.323Z,5,70,CLOSED,53.33
2025-11-27T18:17:44.763Z,5,70,CLOSED,53.33
2025-11-27T18:18:00.857Z,5,70,CLOSED,53.33
2025-11-27T18:18:14.711Z,5,70,CLOSED,53.33
2025-11-27T18:18:30.299Z,5,70,CLOSED,53.33
2025-11-27T18:18:45.019Z,5,70,CLOSED,53.33
2025-11-27T18:18:59.439Z,5,70,CLOSED,53.33
2025-11-27T18:19:14.777Z,5,70,CLOSED,53.33
2025-11-27T18:19:30.171Z,5,70,CLOSED,53.33
2025-11-27T18:19:44.698Z,5,70,CLOSED,53.33
2025-11-27T18:19:59.492Z,5,70,CLOSED,53.33
2025-11-27T18:20:16.045Z,5,70,CLOSED,53.33
2025-11-27T18:20:29.692Z,5,70,CLOSED,36.67
2025-11-27T18:20:44.450Z,5,70,CLOSED,53.33
2025-11-27T18:20:59.681Z,5,70,CLOSED,36.67
2025-11-27T18:21:15.493Z,5,70,CLOSED,53.33
2025-11-27T18:21:29.451Z,5,70,CLOSED,53.33
2025-11-27T18:21:44.617Z,5,70,CLOSED,53.33
2025-11-27T18:21:59.566Z,5,70,CLOSED,53.33
2025-11-27T18:22:15.090Z,5,70,CLOSED,53.33
2025-11-27T18:22:29.688Z,5,70,CLOSED,37.22
2025-11-27T18:22:44.770Z,5,70,CLOSED,53.33
2025-11-27T18:22:59.433Z,5,70,CLOSED,53.33
2025-11-27T18:23:14.751Z,5,70,CLOSED,53.33
2025-11-27T18:23:30.554Z,5,70,CLOSED,53.33
2025-11-27T18:23:45.908Z,5,70,CLOSED,53.33
2025-11-27T18:23:59.741Z,5,70,CLOSED,53.33
2025-11-27T18:24:14.741Z,5,70,CLOSED,53.33
2025-11-27T18:24:30.557Z,5,70,CLOSED,53.33
2025-11-27T18:24:44.471Z,5,70,CLOSED,53.33
2025-11-27T18:25:00.545Z,5,70,CLOSED,53.33
2025-11-27T18:25:14.526Z,5,70,CLOSED,53.33
2025-11-27T18:25:30.547Z,5,70,CLOSED,53.33
2025-11-27T18:25:44.557Z,5,70,CLOSED,53.33
2025-11-27T18:26:00.337Z,5,70,CLOSED,53.33
2025-11-27T18:26:14.570Z,5,70,CLOSED,53.33
2025-11-27T18:26:29.713Z,5,70,CLOSED,53.33
2025-11-27T18:26:44.725Z,5,70,CLOSED,53.33
2025-11-27T18:26:59.562Z,5,70,CLOSED,53.33
2025-11-27T18:27:14.672Z,5,70,CLOSED,36.67
2025-11-27T18:27:29.895Z,5,70,CLOSED,53.33
2025-11-27T18:27:44.458Z,5,70,CLOSED,36.11
2025-11-27T18:27:59.583Z,5,70,CLOSED,53.33
2025-11-27T18:28:14.648Z,5,70,CLOSED,53.33
2025-11-27T18:28:29.722Z,5,70,CLOSED,37.22
2025-11-27T18:28:44.718Z,5,70,CLOSED,53.33
2025-11-27T18:28:59.498Z,5,70,CLOSED,53.33
2025-11-27T18:29:15.194Z,5,70,CLOSED,53.33
2025-11-27T18:29:31.418Z,5,70,CLOSED,53.33
2025-11-27T18:29:46.652Z,5,70,CLOSED,53.33
2025-11-27T18:30:01.155Z,5,70,CLOSED,53.33
2025-11-27T18:30:16.160Z,5,70,CLOSED,53.33
2025-11-27T18:30:32.356Z,5,70,CLOSED,53.33
2025-11-27T18:30:44.933Z,5,70,CLOSED,53.33
2025-11-27T18:31:01.768Z,5,70,CLOSED,53.33
2025-11-27T18:31:16.285Z,5,70,CLOSED,53.33
2025-11-27T18:31:32.099Z,5,70,CLOSED,53.33
2025-11-27T18:31:44.822Z,5,70,CLOSED,53.33
2025-11-27T18:32:01.361Z,5,70,CLOSED,53.33
2025-11-27T18:32:15.061Z,5,70,CLOSED,53.33
2025-11-27T18:32:30.699Z,5,70,CLOSED,53.33
2025-11-27T18:32:44.596Z,5,70,CLOSED,53.33
2025-11-27T18:33:00.175Z,5,70,CLOSED,53.33
2025-11-27T18:33:15.017Z,5,70,CLOSED,53.33
2025-11-27T18:33:29.745Z,5,70,CLOSED,53.33
2025-11-27T18:33:44.449Z,5,70,CLOSED,53.33
2025-11-27T18:34:00.553Z,5,70,CLOSED,36.11
2025-11-27T18:34:14.422Z,5,70,CLOSED,53.33
2025-11-27T18:34:29.576Z,5,70,CLOSED,53.33
2025-11-27T18:34:45.175Z,5,70,CLOSED,53.33
2025-11-27T18:34:59.704Z,5,70,CLOSED,53.33
2025-11-27T18:35:14.513Z,5,70,CLOSED,53.33
2025-11-27T18:35:29.574Z,5,70,CLOSED,53.33
2025-11-27T18:35:44.471Z,5,70,CLOSED,53.33
2025-11-27T18:35:59.766Z,5,70,CLOSED,53.33
2025-11-27T18:36:14.533Z,5,70,CLOSED,53.33
2025-11-27T18:36:29.690Z,5,70,CLOSED,53.33
2025-11-27T18:36:44.620Z,5,70,CLOSED,53.33
2025-11-27T18:36:59.689Z,5,70,CLOSED,53.33
2025-11-27T18:37:14.641Z,5,70,CLOSED,53.33
2025-11-27T18:37:29.661Z,5,70,CLOSED,53.33
2025-11-27T18:37:44.419Z,5,70,CLOSED,53.33
2025-11-27T18:37:59.794Z,5,70,CLOSED,53.33
2025-11-27T18:38:14.584Z,5,70,CLOSED,53.33
2025-11-27T18:38:29.533Z,5,70,CLOSED,53.33
2025-11-27T18:38:44.835Z,5,70,CLOSED,53.33
2025-11-27T18:38:59.732Z,5,70,CLOSED,53.33
2025-11-27T18:39:16.414Z,5,70,CLOSED,53.33
2025-11-27T18:39:30.464Z,5,70,CLOSED,53.33
2025-11-27T18:39:47.105Z,5,70,CLOSED,53.33
2025-11-27T18:40:02.042Z,5,70,CLOSED,53.33
2025-11-27T18:40:14.572Z,5,70,CLOSED,36.11
2025-11-27T18:40:30.066Z,5,70,CLOSED,53.33
2025-11-27T18:40:45.630Z,5,70,CLOSED,36.11
2025-11-27T18:40:59.881Z,5,70,CLOSED,53.33
2025-11-27T18:41:14.637Z,5,70,CLOSED,53.33
2025-11-27T18:41:32.584Z,5,70,CLOSED,53.33
2025-11-27T18:41:45.569Z,5,70,CLOSED,53.33
2025-11-27T18:41:59.587Z,5,70,CLOSED,53.33
2025-11-27T18:42:15.449Z,5,70,CLOSED,53.33
2025-11-27T18:42:31.611Z,5,70,CLOSED,53.33
2025-11-27T18:42:47.676Z,5,70,CLOSED,53.33
2025-11-27T18:43:03.694Z,5,70,CLOSED,53.33
2025-11-27T18:43:15.734Z,5,70,CLOSED,53.33
2025-11-27T18:43:32.790Z,5,70,CLOSED,53.33
2025-11-27T18:43:46.712Z,5,70,CLOSED,53.33
2025-11-27T18:44:02.496Z,5,70,CLOSED,53.33
2025-11-27T18:44:18.568Z,5,70,CLOSED,53.33
2025-11-27T18:44:30.596Z,5,70,CLOSED,53.33
2025-11-27T18:44:46.913Z,5,70,CLOSED,53.33
2025-11-27T18:45:00.903Z,5,70,CLOSED,53.33
2025-11-27T18:45:16.032Z,5,70,CLOSED,53.33
2025-11-27T18:45:30.082Z,5,70,CLOSED,53.33
2025-11-27T18:45:44.469Z,5,70,CLOSED,53.33
2025-11-27T18:46:00.388Z,5,70,CLOSED,53.33
2025-11-27T18:46:14.973Z,5,70,CLOSED,37.78
2025-11-27T18:46:30.530Z,5,70,CLOSED,53.33
2025-11-27T18:46:44.428Z,5,70,CLOSED,53.33
2025-11-27T18:46:59.666Z,5,70,CLOSED,36.67
2025-11-27T18:47:14.956Z,5,70,CLOSED,53.33
2025-11-27T18:47:30.277Z,5,70,CLOSED,53.33
2025-11-27T18:47:44.685Z,5,70,CLOSED,53.33
2025-11-27T18:47:59.392Z,5,70,CLOSED,53.33
2025-11-27T18:48:14.713Z,5,70,CLOSED,53.33
2025-11-27T18:48:29.601Z,5,70,CLOSED,53.33
2025-11-27T18:48:44.481Z,5,70,CLOSED,53.33
2025-11-27T18:48:59.583Z,5,70,CLOSED,53.33
2025-11-27T18:49:15.656Z,5,70,CLOSED,37.22
2025-11-27T18:49:29.717Z,5,70,CLOSED,53.33
2025-11-27T18:49:44.835Z,5,70,CLOSED,53.33
2025-11-27T18:50:00.778Z,5,70,CLOSED,53.33
2025-11-27T18:50:15.850Z,5,70,CLOSED,53.33
2025-11-27T18:50:29.450Z,5,70,CLOSED,53.33
2025-11-27T18:50:45.738Z,5,70,CLOSED,53.33
2025-11-27T18:51:01.326Z,5,70,CLOSED,53.33
2025-11-27T18:51:14.638Z,5,70,CLOSED,53.33
2025-11-27T18:51:30.580Z,5,70,CLOSED,53.33
2025-11-27T18:51:44.589Z,5,70,CLOSED,53.33
2025-11-27T18:51:59.666Z,5,70,CLOSED,53.33
2025-11-27T18:52:15.527Z,5,70,CLOSED,53.33
2025-11-27T18:52:29.660Z,5,70,CLOSED,53.33
2025-11-27T18:52:45.890Z,5,70,CLOSED,53.33
2025-11-27T18:53:00.651Z,5,70,CLOSED,53.33
2025-11-27T18:53:14.458Z,5,70,CLOSED,36.11
2025-11-27T18:53:30.454Z,5,70,CLOSED,53.33
2025-11-27T18:53:44.473Z,5,70,CLOSED,36.67
2025-11-27T18:54:00.681Z,5,70,CLOSED,53.33
2025-11-27T18:54:15.527Z,5,70,CLOSED,53.33
2025-11-27T18:54:30.685Z,5,70,CLOSED,53.33
2025-11-27T18:54:44.782Z,5,70,CLOSED,53.33
2025-11-27T18:54:59.792Z,5,70,CLOSED,53.33
2025-11-27T18:55:15.564Z,5,70,CLOSED,53.33
2025-11-27T18:55:30.613Z,5,70,CLOSED,53.33
2025-11-27T18:55:46.222Z,5,70,CLOSED,53.33
2025-11-27T18:56:01.173Z,5,70,CLOSED,53.33
2025-11-27T18:56:15.485Z,5,70,CLOSED,53.33
2025-11-27T18:56:30.478Z,5,70,CLOSED,53.33
2025-11-27T18:56:44.914Z,5,70,CLOSED,53.33
2025-11-27T18:56:59.344Z,5,70,CLOSED,53.33
2025-11-27T18:57:14.622Z,5,70,CLOSED,53.33
2025-11-27T18:57:30.608Z,5,70,CLOSED,53.33
2025-11-27T18:57:45.698Z,5,70,CLOSED,53.33
2025-11-27T18:58:00.445Z,5,70,CLOSED,53.33
2025-11-27T18:58:15.935Z,5,70,CLOSED,53.33
2025-11-27T18:58:29.882Z,5,70,CLOSED,53.33
2025-11-27T18:58:45.611Z,5,70,CLOSED,53.33
2025-11-27T18:58:59.428Z,5,70,CLOSED,53.33
2025-11-27T18:59:14.690Z,5,70,CLOSED,53.33
2025-11-27T18:59:29.687Z,5,70,CLOSED,37.78
2025-11-27T18:59:44.357Z,5,70,CLOSED,53.33
2025-11-27T18:59:59.652Z,5,70,CLOSED,36.11
2025-11-27T19:00:14.811Z,5,70,CLOSED,53.33
2025-11-27T19:00:29.734Z,5,70,CLOSED,53.33
2025-11-27T19:00:44.609Z,5,70,CLOSED,53.33
2025-11-27T19:00:59.797Z,5,70,CLOSED,53.33
2025-11-27T19:01:15.668Z,5,70,CLOSED,53.33
2025-11-27T19:01:29.680Z,5,70,CLOSED,53.33
2025-11-27T19:01:44.661Z,5,70,CLOSED,53.33
2025-11-27T19:02:00.762Z,5,70,CLOSED,53.33
